,accuracy,batch_run,dataset,f1,f1_mean,f1_std,logloss,model,n_total_train,seed_initialization_run,selector,test_base_rate,test_positives,test_size,train_base_rate,train_fraction,train_positives,train_size
21,0.9166666666666666,4,amazon_reviews_bert,0.932249322493225,0.932249322493225,,0.33835501521879174,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6077586206896551,0.7733333333333333,141.0,232.0
22,0.9333333333333333,4,amazon_reviews_bert,0.946236559139785,0.946236559139785,,0.30563532836893753,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6157024793388429,0.8066666666666666,149.0,242.0
23,0.9433333333333334,4,amazon_reviews_bert,0.9544235924932977,0.9544235924932977,,0.28834328139491683,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6150793650793651,0.84,155.0,252.0
24,0.9566666666666667,4,amazon_reviews_bert,0.9653333333333334,0.9653333333333334,,0.27705113521830527,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6297709923664122,0.8733333333333333,165.0,262.0
25,0.9633333333333334,4,amazon_reviews_bert,0.9706666666666667,0.9706666666666667,,0.2621936345183417,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.625,0.9066666666666666,170.0,272.0
26,0.9733333333333334,4,amazon_reviews_bert,0.9783783783783784,0.9783783783783784,,0.2288678985275654,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6170212765957447,0.94,174.0,282.0
27,0.98,4,amazon_reviews_bert,0.9837837837837838,0.9837837837837838,,0.22093008914795745,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.613013698630137,0.9733333333333334,179.0,292.0
28,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
29,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
30,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
31,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
32,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
33,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
34,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
35,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
36,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
37,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
38,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
39,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
40,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
41,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
42,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
43,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
44,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
45,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
46,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
47,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
48,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
49,0.9866666666666667,4,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293190844326314,logistic_regression,300.0,4.0,random,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
0,0.6466666666666666,0,amazon_reviews_bert,0.7773109243697479,0.7773109243697479,,1.0549665368721315,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.7272727272727273,0.07333333333333333,16.0,22.0
1,0.6633333333333333,0,amazon_reviews_bert,0.7837259100642399,0.7837259100642399,,0.9655461995442587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.625,0.10666666666666667,20.0,32.0
2,0.6733333333333333,0,amazon_reviews_bert,0.7905982905982906,0.7905982905982906,,1.068276402395881,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6190476190476191,0.14,26.0,42.0
3,0.68,0,amazon_reviews_bert,0.7939914163090128,0.7939914163090128,,1.0627659649715757,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6346153846153846,0.17333333333333334,33.0,52.0
4,0.69,0,amazon_reviews_bert,0.7991360691144709,0.7991360691144709,,1.0873527243735774,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6451612903225806,0.20666666666666667,40.0,62.0
5,0.7033333333333334,0,amazon_reviews_bert,0.8052516411378556,0.8052516411378556,,0.877001824656551,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.625,0.24,45.0,72.0
6,0.7266666666666667,0,amazon_reviews_bert,0.8169642857142857,0.8169642857142857,,0.7981520232643367,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6097560975609756,0.2733333333333333,50.0,82.0
7,0.7366666666666667,0,amazon_reviews_bert,0.8232662192393736,0.8232662192393736,,0.7731214493750671,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5978260869565217,0.30666666666666664,55.0,92.0
8,0.7466666666666667,0,amazon_reviews_bert,0.8288288288288289,0.8288288288288289,,0.8209317944653767,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6078431372549019,0.34,62.0,102.0
9,0.7666666666666667,0,amazon_reviews_bert,0.8401826484018264,0.8401826484018264,,0.6969813323286366,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5892857142857143,0.37333333333333335,66.0,112.0
10,0.7933333333333333,0,amazon_reviews_bert,0.8558139534883721,0.8558139534883721,,0.6403155519622084,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5573770491803278,0.4066666666666667,68.0,122.0
11,0.8066666666666666,0,amazon_reviews_bert,0.863849765258216,0.863849765258216,,0.5779413612141973,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5606060606060606,0.44,74.0,132.0
12,0.8266666666666667,0,amazon_reviews_bert,0.8761904761904763,0.8761904761904763,,0.5212949044431849,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5492957746478874,0.47333333333333333,78.0,142.0
13,0.8466666666666667,0,amazon_reviews_bert,0.888349514563107,0.888349514563107,,0.47274361648627405,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5328947368421053,0.5066666666666667,81.0,152.0
14,0.8766666666666667,0,amazon_reviews_bert,0.9086419753086419,0.9086419753086419,,0.4630164066435816,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5185185185185185,0.54,84.0,162.0
15,0.8933333333333333,0,amazon_reviews_bert,0.9199999999999999,0.9199999999999999,,0.4428606003199418,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5116279069767442,0.5733333333333334,88.0,172.0
16,0.9,0,amazon_reviews_bert,0.9246231155778895,0.9246231155778895,,0.43627339027166573,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5274725274725275,0.6066666666666667,96.0,182.0
17,0.9066666666666666,0,amazon_reviews_bert,0.9292929292929293,0.9292929292929293,,0.4322438322260757,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5416666666666666,0.64,104.0,192.0
18,0.9133333333333333,0,amazon_reviews_bert,0.9340101522842639,0.9340101522842639,,0.4202625583732007,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5544554455445545,0.6733333333333333,112.0,202.0
19,0.9266666666666666,0,amazon_reviews_bert,0.9435897435897438,0.9435897435897438,,0.3906458643207913,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5566037735849056,0.7066666666666667,118.0,212.0
20,0.9333333333333333,0,amazon_reviews_bert,0.9484536082474228,0.9484536082474228,,0.3712103759410152,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5630630630630631,0.74,125.0,222.0
21,0.9433333333333334,0,amazon_reviews_bert,0.9558441558441559,0.9558441558441559,,0.3547897294523005,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5689655172413793,0.7733333333333333,132.0,232.0
22,0.9533333333333334,0,amazon_reviews_bert,0.9633507853403142,0.9633507853403142,,0.33695557102703955,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5743801652892562,0.8066666666666666,139.0,242.0
23,0.9566666666666667,0,amazon_reviews_bert,0.9658792650918635,0.9658792650918635,,0.3237049462662865,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5873015873015873,0.84,148.0,252.0
24,0.9666666666666667,0,amazon_reviews_bert,0.9735449735449736,0.9735449735449736,,0.3008578708276264,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5954198473282443,0.8733333333333333,156.0,262.0
25,0.97,0,amazon_reviews_bert,0.9761273209549071,0.9761273209549071,,0.2644364465657322,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.5955882352941176,0.9066666666666666,162.0,272.0
26,0.9666666666666667,0,amazon_reviews_bert,0.9735449735449736,0.9735449735449736,,0.2573332741112793,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6063829787234043,0.94,171.0,282.0
27,0.98,0,amazon_reviews_bert,0.9838709677419355,0.9838709677419355,,0.21802594733404618,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6095890410958904,0.9733333333333334,178.0,292.0
28,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
29,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
30,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
31,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
32,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
33,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
34,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
35,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
36,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
37,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
38,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
39,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
40,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
41,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
42,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
43,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
44,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
45,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
46,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
47,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
48,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
49,0.9866666666666667,0,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293191343026587,logistic_regression,300.0,0.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
0,0.6233333333333333,1,amazon_reviews_bert,0.7660455486542443,0.7660455486542443,,1.2906530754618641,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.9090909090909091,0.07333333333333333,20.0,22.0
1,0.6466666666666666,1,amazon_reviews_bert,0.7773109243697479,0.7773109243697479,,0.9500624758341498,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.75,0.10666666666666667,24.0,32.0
2,0.68,1,amazon_reviews_bert,0.7903930131004366,0.7903930131004366,,0.7809997772168644,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5952380952380952,0.14,25.0,42.0
3,0.6966666666666667,1,amazon_reviews_bert,0.7955056179775281,0.7955056179775281,,0.7564580781187461,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5384615384615384,0.17333333333333334,28.0,52.0
4,0.7066666666666667,1,amazon_reviews_bert,0.8009049773755657,0.8009049773755657,,0.7156264088038801,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.532258064516129,0.20666666666666667,33.0,62.0
5,0.7233333333333334,1,amazon_reviews_bert,0.8056206088992973,0.8056206088992973,,0.6556342770859483,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5138888888888888,0.24,37.0,72.0
6,0.7366666666666667,1,amazon_reviews_bert,0.8132387706855793,0.8132387706855793,,0.6192892107120218,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.4878048780487805,0.2733333333333333,40.0,82.0
7,0.7566666666666667,1,amazon_reviews_bert,0.8274231678486997,0.8274231678486997,,0.6067272423894908,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.4891304347826087,0.30666666666666664,45.0,92.0
8,0.77,1,amazon_reviews_bert,0.8345323741007193,0.8345323741007193,,0.5673287172587121,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.49019607843137253,0.34,50.0,102.0
9,0.7866666666666666,1,amazon_reviews_bert,0.8431372549019608,0.8431372549019608,,0.5456379510788395,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.48214285714285715,0.37333333333333335,54.0,112.0
10,0.8,1,amazon_reviews_bert,0.854368932038835,0.854368932038835,,0.569853842560817,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5163934426229508,0.4066666666666667,63.0,122.0
11,0.8166666666666667,1,amazon_reviews_bert,0.8668280871670703,0.8668280871670703,,0.5962907118157932,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5378787878787878,0.44,71.0,132.0
12,0.8366666666666667,1,amazon_reviews_bert,0.880195599022005,0.880195599022005,,0.551853151823366,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5352112676056338,0.47333333333333333,76.0,142.0
13,0.85,1,amazon_reviews_bert,0.8888888888888891,0.8888888888888891,,0.5056835572432906,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5394736842105263,0.5066666666666667,82.0,152.0
14,0.8733333333333333,1,amazon_reviews_bert,0.9045226130653266,0.9045226130653266,,0.45514712842377897,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5246913580246914,0.54,85.0,162.0
15,0.8866666666666667,1,amazon_reviews_bert,0.9137055837563453,0.9137055837563453,,0.44395931927459115,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5290697674418605,0.5733333333333334,91.0,172.0
16,0.8966666666666666,1,amazon_reviews_bert,0.9207161125319694,0.9207161125319694,,0.4361451021735555,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5274725274725275,0.6066666666666667,96.0,182.0
17,0.9066666666666666,1,amazon_reviews_bert,0.9278350515463918,0.9278350515463918,,0.427026113478434,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5364583333333334,0.64,103.0,192.0
18,0.9233333333333333,1,amazon_reviews_bert,0.9402597402597402,0.9402597402597402,,0.4149939247401011,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5346534653465347,0.6733333333333333,108.0,202.0
19,0.9233333333333333,1,amazon_reviews_bert,0.9402597402597402,0.9402597402597402,,0.40857431564512814,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5566037735849056,0.7066666666666667,118.0,212.0
20,0.9333333333333333,1,amazon_reviews_bert,0.9479166666666666,0.9479166666666666,,0.3721975783698988,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5630630630630631,0.74,125.0,222.0
21,0.9433333333333334,1,amazon_reviews_bert,0.9553805774278217,0.9553805774278217,,0.3447420516499659,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5689655172413793,0.7733333333333333,132.0,232.0
22,0.9466666666666667,1,amazon_reviews_bert,0.9581151832460733,0.9581151832460733,,0.3364466496005359,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5826446280991735,0.8066666666666666,141.0,242.0
23,0.9533333333333334,1,amazon_reviews_bert,0.9631578947368422,0.9631578947368422,,0.29646560034659025,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5833333333333334,0.84,147.0,252.0
24,0.9633333333333334,1,amazon_reviews_bert,0.9709762532981531,0.9709762532981531,,0.2702418989324534,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5877862595419847,0.8733333333333333,154.0,262.0
25,0.9666666666666667,1,amazon_reviews_bert,0.9735449735449736,0.9735449735449736,,0.2572993981855963,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.5955882352941176,0.9066666666666666,162.0,272.0
26,0.9666666666666667,1,amazon_reviews_bert,0.9735449735449736,0.9735449735449736,,0.25741953001964163,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6063829787234043,0.94,171.0,282.0
27,0.98,1,amazon_reviews_bert,0.9838709677419355,0.9838709677419355,,0.21802595519738655,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6095890410958904,0.9733333333333334,178.0,292.0
28,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
29,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
30,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
31,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
32,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
33,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
34,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
35,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
36,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
37,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
38,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
39,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
40,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
41,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
42,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
43,0.9866666666666667,1,amazon_reviews_bert,0.9892473118279571,0.9892473118279571,0.0,0.20293395129103264,logistic_regression,300.0,1.0,uncertainty,0.6166666666666667,185.0,300.0,0.6166666666666667,1.0,185.0,300.0
